batch_size,iter,lambda,Ak/A0,sampling,version
2,53,0.0001,0.117470314223522,conventional,0.0
2,54,0.0001,0.1169782930147364,conventional,0.0
2,55,0.0001,0.1168891126821898,conventional,0.0
2,56,0.0001,0.1168783854748268,conventional,0.0
2,57,0.0001,0.1160357619157978,conventional,0.0
2,58,0.0001,0.1156108806309463,conventional,0.0
2,59,0.0001,0.1150148932698683,conventional,0.0
2,60,0.0001,0.1146697183465681,conventional,0.0
2,61,0.0001,0.1126232970146656,conventional,0.0
2,62,0.0001,0.1124807683992528,conventional,0.0
2,63,0.0001,0.1121207332618401,conventional,0.0
2,64,0.0001,0.1119802679565462,conventional,0.0
2,65,0.0001,0.1114737224449317,conventional,0.0
2,66,0.0001,0.1117244865705078,conventional,0.0
2,67,0.0001,0.1115327684057506,conventional,0.0
2,68,0.0001,0.1107129252649893,conventional,0.0
2,69,0.0001,0.1093285004356245,conventional,0.0
2,70,0.0001,0.108351595645831,conventional,0.0
2,71,0.0001,0.1082469029737361,conventional,0.0
2,72,0.0001,0.1082295535186854,conventional,0.0
2,73,0.0001,0.1066316996065063,conventional,0.0
2,74,0.0001,0.1049123567283456,conventional,0.0
2,75,0.0001,0.104725201972971,conventional,0.0
2,76,0.0001,0.1047075684865494,conventional,0.0
2,77,0.0001,0.1044874964501739,conventional,0.0
2,78,0.0001,0.1044745289387318,conventional,0.0
2,79,0.0001,0.1045031548220685,conventional,0.0
2,80,0.0001,0.104128213719834,conventional,0.0
2,81,0.0001,0.1037096965467939,conventional,0.0
2,82,0.0001,0.1030472010723118,conventional,0.0
2,83,0.0001,0.1024464592653511,conventional,0.0
2,84,0.0001,0.0964602346030073,conventional,0.0
2,85,0.0001,0.0963379746971926,conventional,0.0
2,86,0.0001,0.09645635636005,conventional,0.0
2,87,0.0001,0.0912993696849332,conventional,0.0
2,88,0.0001,0.0912675767513803,conventional,0.0
2,89,0.0001,0.0908049601722444,conventional,0.0
2,90,0.0001,0.0897292489073676,conventional,0.0
2,91,0.0001,0.088917872559973,conventional,0.0
2,92,0.0001,0.0889168054971192,conventional,0.0
2,93,0.0001,0.0840393667663076,conventional,0.0
2,94,0.0001,0.0838610938750623,conventional,0.0
2,95,0.0001,0.0834244061533322,conventional,0.0
2,96,0.0001,0.0811370772408468,conventional,0.0
2,97,0.0001,0.0810211516321141,conventional,0.0
2,98,0.0001,0.0801384811189213,conventional,0.0
2,99,0.0001,0.0763723645790637,conventional,0.0
4,0,0.1,0.0360591600487877,conventional,0.0
4,1,0.1,0.03509810152457,conventional,0.0
4,2,0.1,0.0325921900480824,conventional,0.0
4,3,0.1,0.030757945089787,conventional,0.0
4,4,0.1,0.0306722927170661,conventional,0.0
4,5,0.1,0.0303596080771082,conventional,0.0
4,6,0.1,0.0298685496008086,conventional,0.0
4,7,0.1,0.0298757998044921,conventional,0.0
4,8,0.1,0.0298143031482909,conventional,0.0
4,9,0.1,0.0279220606551112,conventional,0.0
4,10,0.1,0.0275795185447117,conventional,0.0
4,11,0.1,0.0271592460813415,conventional,0.0
4,12,0.1,0.0262462840080849,conventional,0.0
4,13,0.1,0.0247587699340317,conventional,0.0
4,14,0.1,0.0245331015714109,conventional,0.0
4,15,0.1,0.0232184930593906,conventional,0.0
4,16,0.1,0.0228576216745151,conventional,0.0
4,17,0.1,0.0227853288245311,conventional,0.0
4,18,0.1,0.0225661610039626,conventional,0.0
4,19,0.1,0.022057571599439,conventional,0.0
4,20,0.1,0.0218901292790213,conventional,0.0
4,21,0.1,0.0215477745466465,conventional,0.0
4,22,0.1,0.0214582993608715,conventional,0.0
4,23,0.1,0.0214443554577835,conventional,0.0
4,24,0.1,0.0212784888353747,conventional,0.0
4,25,0.1,0.0209918247177676,conventional,0.0
4,26,0.1,0.0208852581468209,conventional,0.0
4,27,0.1,0.0206046802178085,conventional,0.0
4,28,0.1,0.0206952583589191,conventional,0.0
4,29,0.1,0.0205474743646252,conventional,0.0
4,30,0.1,0.020378050376009,conventional,0.0
4,31,0.1,0.0204376755525965,conventional,0.0
4,32,0.1,0.0194589216360485,conventional,0.0
4,33,0.1,0.0183965387082512,conventional,0.0
4,34,0.1,0.0181393713309099,conventional,0.0
4,35,0.1,0.0180170022905894,conventional,0.0
4,36,0.1,0.0179899046604973,conventional,0.0
4,37,0.1,0.0168043059371847,conventional,0.0
4,38,0.1,0.0155706604950951,conventional,0.0
4,39,0.1,0.0154203548411777,conventional,0.0
4,40,0.1,0.0151324276847999,conventional,0.0
4,41,0.1,0.0150816745122103,conventional,0.0
4,42,0.1,0.0150767811060004,conventional,0.0
4,43,0.1,0.0149960871453644,conventional,0.0
4,44,0.1,0.0148682341635671,conventional,0.0
4,45,0.1,0.0145204773461466,conventional,0.0
4,46,0.1,0.014489627392907,conventional,0.0
4,47,0.1,0.0144947199536821,conventional,0.0
4,48,0.1,0.0142787318102161,conventional,0.0
4,49,0.1,0.0142806237135042,conventional,0.0
4,50,0.1,0.0142772088190713,conventional,0.0
4,51,0.1,0.0142239568322634,conventional,0.0
4,52,0.1,0.0140334439444952,conventional,0.0
4,53,0.1,0.0140577539256256,conventional,0.0
4,54,0.1,0.0139649942045005,conventional,0.0
4,55,0.1,0.0139649249240065,conventional,0.0
4,56,0.1,0.0139303440738824,conventional,0.0
4,57,0.1,0.0137742904685414,conventional,0.0
4,58,0.1,0.0138041076640268,conventional,0.0
4,59,0.1,0.0138423067657902,conventional,0.0
4,60,0.1,0.0137748892386966,conventional,0.0
4,61,0.1,0.0137500543800232,conventional,0.0
4,62,0.1,0.0137124430189639,conventional,0.0
4,63,0.1,0.0136950021702519,conventional,0.0
4,64,0.1,0.0133574324784782,conventional,0.0
4,65,0.1,0.0134058936915709,conventional,0.0
4,66,0.1,0.013401030366687,conventional,0.0
4,67,0.1,0.0134351794828409,conventional,0.0
4,68,0.1,0.0134587199042155,conventional,0.0
4,69,0.1,0.0135091207701547,conventional,0.0
4,70,0.1,0.0129331071653022,conventional,0.0
4,71,0.1,0.0128723438275221,conventional,0.0
4,72,0.1,0.0121578977539611,conventional,0.0
4,73,0.1,0.0118253653666018,conventional,0.0
4,74,0.1,0.0118247314274362,conventional,0.0
4,75,0.1,0.0118380271066694,conventional,0.0
4,76,0.1,0.0118373316138589,conventional,0.0
4,77,0.1,0.0118388584050389,conventional,0.0
4,78,0.1,0.0117854768979796,conventional,0.0
4,79,0.1,0.0113774130202273,conventional,0.0
4,80,0.1,0.0109991618532072,conventional,0.0
4,81,0.1,0.0105402718718654,conventional,0.0
4,82,0.1,0.0104497756176699,conventional,0.0
4,83,0.1,0.0103987582492228,conventional,0.0
4,84,0.1,0.0103926714252061,conventional,0.0
4,85,0.1,0.010391085210948,conventional,0.0
4,86,0.1,0.0096307748153775,conventional,0.0
4,87,0.1,0.0095992267922657,conventional,0.0
4,88,0.1,0.0095991867919123,conventional,0.0
4,89,0.1,0.0095990704267647,conventional,0.0
4,90,0.1,0.009601929129484,conventional,0.0
4,91,0.1,0.0095747237807434,conventional,0.0
4,92,0.1,0.0091698629149823,conventional,0.0
4,93,0.1,0.0090892421270083,conventional,0.0
4,94,0.1,0.0089612386084271,conventional,0.0
4,95,0.1,0.0089804016427522,conventional,0.0
4,96,0.1,0.0080645452924743,conventional,0.0
4,97,0.1,0.0080598070725858,conventional,0.0
4,98,0.1,0.0079871773079252,conventional,0.0
4,99,0.1,0.0078239535306285,conventional,0.0
4,0,0.001,0.2182106647257076,conventional,0.0
4,1,0.001,0.21666654991395,conventional,0.0
4,2,0.001,0.2165886552894882,conventional,0.0
4,3,0.001,0.2153719916928264,conventional,0.0
4,4,0.001,0.2166885759462106,conventional,0.0
4,5,0.001,0.2044094995580316,conventional,0.0
4,6,0.001,0.2057463684721882,conventional,0.0
4,7,0.001,0.2051730930749866,conventional,0.0
4,8,0.001,0.2020548087764087,conventional,0.0
4,9,0.001,0.195553425904419,conventional,0.0
4,10,0.001,0.1845026975006314,conventional,0.0
4,11,0.001,0.1816189615554194,conventional,0.0
4,12,0.001,0.1740017561061899,conventional,0.0
4,13,0.001,0.1562916091865351,conventional,0.0
4,14,0.001,0.1531517409374856,conventional,0.0
4,15,0.001,0.1521112237663964,conventional,0.0
4,16,0.001,0.1303483069813082,conventional,0.0
4,17,0.001,0.1263218377698956,conventional,0.0
4,18,0.001,0.1256240400560408,conventional,0.0
4,19,0.001,0.120367215570357,conventional,0.0
4,20,0.001,0.1167212184563898,conventional,0.0
4,21,0.001,0.1147027499998681,conventional,0.0
4,22,0.001,0.1128848181045478,conventional,0.0
4,23,0.001,0.1116829504251978,conventional,0.0
4,24,0.001,0.1102762561636646,conventional,0.0
4,25,0.001,0.1100084598551233,conventional,0.0
4,26,0.001,0.1098977615702706,conventional,0.0
4,27,0.001,0.1100431629234734,conventional,0.0
4,28,0.001,0.1105463975481536,conventional,0.0
4,29,0.001,0.1098176016828443,conventional,0.0
4,30,0.001,0.1082972816610739,conventional,0.0
4,31,0.001,0.1052329766116929,conventional,0.0
4,32,0.001,0.1045771134477505,conventional,0.0
4,33,0.001,0.1041954910862641,conventional,0.0
4,34,0.001,0.1030710883707417,conventional,0.0
4,35,0.001,0.1029023817331001,conventional,0.0
4,36,0.001,0.0998855111570331,conventional,0.0
4,37,0.001,0.0995691904179928,conventional,0.0
4,38,0.001,0.0978781403673442,conventional,0.0
4,39,0.001,0.0951526179832141,conventional,0.0
4,40,0.001,0.0945102548722204,conventional,0.0
4,41,0.001,0.0945070889275607,conventional,0.0
4,42,0.001,0.0939530501262822,conventional,0.0
4,43,0.001,0.0931108258230072,conventional,0.0
4,44,0.001,0.0930849239251513,conventional,0.0
4,45,0.001,0.0786333446248374,conventional,0.0
4,46,0.001,0.0773106268910971,conventional,0.0
4,47,0.001,0.072435170627784,conventional,0.0
4,48,0.001,0.0700993592014168,conventional,0.0
4,49,0.001,0.0682087968454241,conventional,0.0
4,50,0.001,0.0676249517283481,conventional,0.0
4,51,0.001,0.0670378870788581,conventional,0.0
4,52,0.001,0.0665633118863513,conventional,0.0
4,53,0.001,0.0649402743993326,conventional,0.0
4,54,0.001,0.0635166172163428,conventional,0.0
4,55,0.001,0.0616037028391921,conventional,0.0
4,56,0.001,0.0604207193793502,conventional,0.0
4,57,0.001,0.0595201953501397,conventional,0.0
4,58,0.001,0.0590048842556314,conventional,0.0
4,59,0.001,0.0588085301256785,conventional,0.0
4,60,0.001,0.0578266379028899,conventional,0.0
4,61,0.001,0.0574607853009183,conventional,0.0
4,62,0.001,0.057347275843385,conventional,0.0
4,63,0.001,0.0564637411526308,conventional,0.0
4,64,0.001,0.0557322385018278,conventional,0.0
4,65,0.001,0.05470481366446,conventional,0.0
4,66,0.001,0.0545533404421497,conventional,0.0
4,67,0.001,0.0544837517164673,conventional,0.0
4,68,0.001,0.0544775859134861,conventional,0.0
4,69,0.001,0.0540282243856925,conventional,0.0
4,70,0.001,0.0537934499289257,conventional,0.0
4,71,0.001,0.0537349834741904,conventional,0.0
4,72,0.001,0.0537259318080859,conventional,0.0
4,73,0.001,0.0532352694777934,conventional,0.0
4,74,0.001,0.0525499056885239,conventional,0.0
4,75,0.001,0.0517137303607671,conventional,0.0
4,76,0.001,0.0493255237231747,conventional,0.0
4,77,0.001,0.0480350166170265,conventional,0.0
4,78,0.001,0.047679145701875,conventional,0.0
4,79,0.001,0.0470650207536018,conventional,0.0
4,80,0.001,0.0467985794160761,conventional,0.0
4,81,0.001,0.0454794806435558,conventional,0.0
4,82,0.001,0.0444015884696423,conventional,0.0
4,83,0.001,0.043814065342149,conventional,0.0
4,84,0.001,0.0423127347453646,conventional,0.0
4,85,0.001,0.0413066671420609,conventional,0.0
4,86,0.001,0.0411284078974835,conventional,0.0
4,87,0.001,0.0405903087925933,conventional,0.0
4,88,0.001,0.0400809428397218,conventional,0.0
4,89,0.001,0.0389630042931461,conventional,0.0
4,90,0.001,0.0385860155331109,conventional,0.0
4,91,0.001,0.0385059043753205,conventional,0.0
4,92,0.001,0.0378967669374888,conventional,0.0
4,93,0.001,0.0375397359093665,conventional,0.0
4,94,0.001,0.037389672736169,conventional,0.0
4,95,0.001,0.0372768185619283,conventional,0.0
4,96,0.001,0.0366015294055183,conventional,0.0
4,97,0.001,0.0362852507297861,conventional,0.0
4,98,0.001,0.0359734611551764,conventional,0.0
4,99,0.001,0.0357279291621856,conventional,0.0
4,0,0.0001,0.2241141426927938,conventional,0.0
4,1,0.0001,0.2174867777430959,conventional,0.0
4,2,0.0001,0.210609129724825,conventional,0.0
4,3,0.0001,0.206992287381801,conventional,0.0
4,4,0.0001,0.2022878930518314,conventional,0.0
4,5,0.0001,0.1958420205533441,conventional,0.0
4,6,0.0001,0.1823375778369536,conventional,0.0
4,7,0.0001,0.1791515481317063,conventional,0.0
4,8,0.0001,0.1763630014319923,conventional,0.0
4,9,0.0001,0.1454399820729202,conventional,0.0
4,10,0.0001,0.1385998186358375,conventional,0.0
4,11,0.0001,0.1374935071777854,conventional,0.0
4,12,0.0001,0.1313095214218987,conventional,0.0
4,13,0.0001,0.1262892257776133,conventional,0.0
4,14,0.0001,0.1218180031318789,conventional,0.0
4,15,0.0001,0.1217368495266372,conventional,0.0
4,16,0.0001,0.1202818620452186,conventional,0.0
4,17,0.0001,0.1193869546037714,conventional,0.0
4,18,0.0001,0.1169043979131016,conventional,0.0
4,19,0.0001,0.1158617167681696,conventional,0.0
4,20,0.0001,0.1156538894193081,conventional,0.0
4,21,0.0001,0.1146999810556648,conventional,0.0
4,22,0.0001,0.1108620663632119,conventional,0.0
4,23,0.0001,0.1103989984390503,conventional,0.0
4,24,0.0001,0.1075269119219625,conventional,0.0
4,25,0.0001,0.1038659317529036,conventional,0.0
4,26,0.0001,0.1031133085311341,conventional,0.0
4,27,0.0001,0.1021457135189921,conventional,0.0
4,28,0.0001,0.1011403964936933,conventional,0.0
4,29,0.0001,0.1003882249620232,conventional,0.0
4,30,0.0001,0.1003851760150744,conventional,0.0
4,31,0.0001,0.0991147907317174,conventional,0.0
4,32,0.0001,0.0956400677660427,conventional,0.0
4,33,0.0001,0.0952598489341446,conventional,0.0
4,34,0.0001,0.0937078818199947,conventional,0.0
4,35,0.0001,0.0933151369082066,conventional,0.0
4,36,0.0001,0.0916325794189411,conventional,0.0
4,37,0.0001,0.0832121179451767,conventional,0.0
4,38,0.0001,0.0803659255787569,conventional,0.0
4,39,0.0001,0.0797162299421065,conventional,0.0
4,40,0.0001,0.0794397803063308,conventional,0.0
4,41,0.0001,0.0779136024594732,conventional,0.0
4,42,0.0001,0.0768573284736037,conventional,0.0
4,43,0.0001,0.0754984058237842,conventional,0.0
4,44,0.0001,0.0743037199537193,conventional,0.0
4,45,0.0001,0.0732085164985953,conventional,0.0
4,46,0.0001,0.0729593828941782,conventional,0.0
4,47,0.0001,0.0714479306131568,conventional,0.0
4,48,0.0001,0.0712559818433198,conventional,0.0
4,49,0.0001,0.070907539818708,conventional,0.0
4,50,0.0001,0.0697130062359456,conventional,0.0
4,51,0.0001,0.0695361661073583,conventional,0.0
4,52,0.0001,0.0691525573528586,conventional,0.0
4,53,0.0001,0.0688594333910274,conventional,0.0
4,54,0.0001,0.0671554783076958,conventional,0.0
4,55,0.0001,0.0653079410668887,conventional,0.0
4,56,0.0001,0.0651744312801225,conventional,0.0
4,57,0.0001,0.0651141207842704,conventional,0.0
4,58,0.0001,0.0643033511470073,conventional,0.0
4,59,0.0001,0.0626445313773334,conventional,0.0
4,60,0.0001,0.0625650435960985,conventional,0.0
4,61,0.0001,0.0625262523682351,conventional,0.0
4,62,0.0001,0.0625011568544323,conventional,0.0
4,63,0.0001,0.0618826962624325,conventional,0.0
4,64,0.0001,0.0609828755120889,conventional,0.0
4,65,0.0001,0.0576802256665854,conventional,0.0
4,66,0.0001,0.056261755529086,conventional,0.0
4,67,0.0001,0.0544841419346159,conventional,0.0
4,68,0.0001,0.0544202536136931,conventional,0.0
4,69,0.0001,0.0540673876803443,conventional,0.0
4,70,0.0001,0.052318328139147,conventional,0.0
4,71,0.0001,0.0523041411556108,conventional,0.0
4,72,0.0001,0.0519445426956271,conventional,0.0
4,73,0.0001,0.04831275276619,conventional,0.0
4,74,0.0001,0.0471101714295324,conventional,0.0
4,75,0.0001,0.0469289600490631,conventional,0.0
4,76,0.0001,0.0463414580247722,conventional,0.0
4,77,0.0001,0.0456789789617834,conventional,0.0
4,78,0.0001,0.0446872663731733,conventional,0.0
4,79,0.0001,0.0445628681190764,conventional,0.0
4,80,0.0001,0.0442146591727076,conventional,0.0
4,81,0.0001,0.0437745272415007,conventional,0.0
4,82,0.0001,0.0437322853025499,conventional,0.0
4,83,0.0001,0.0436382387546299,conventional,0.0
4,84,0.0001,0.043207748139604,conventional,0.0
4,85,0.0001,0.0422537325942392,conventional,0.0
4,86,0.0001,0.0417888116230968,conventional,0.0
4,87,0.0001,0.0406157861338737,conventional,0.0
4,88,0.0001,0.040615641809861,conventional,0.0
4,89,0.0001,0.0402013354601461,conventional,0.0
4,90,0.0001,0.040189928245782,conventional,0.0
4,91,0.0001,0.0401868646621699,conventional,0.0
4,92,0.0001,0.0401178525738953,conventional,0.0
4,93,0.0001,0.0400430346288949,conventional,0.0
4,94,0.0001,0.0385227701832913,conventional,0.0
4,95,0.0001,0.0373911401943955,conventional,0.0
4,96,0.0001,0.037189279857228,conventional,0.0
4,97,0.0001,0.0370879195591582,conventional,0.0
4,98,0.0001,0.0361823379873983,conventional,0.0
4,99,0.0001,0.0361797438100178,conventional,0.0
8,0,0.1,0.0360591600487877,conventional,0.0
8,1,0.1,0.0349198418078526,conventional,0.0
8,2,0.1,0.0346340404867882,conventional,0.0
8,3,0.1,0.0342934502661081,conventional,0.0
8,4,0.1,0.033225134750167,conventional,0.0
8,5,0.1,0.0322172582255069,conventional,0.0
8,6,0.1,0.0319872974926393,conventional,0.0
8,7,0.1,0.0291548203279755,conventional,0.0
8,8,0.1,0.0288646280888493,conventional,0.0
8,9,0.1,0.0281446698466774,conventional,0.0
8,10,0.1,0.0271193076719376,conventional,0.0
8,11,0.1,0.0266535377988464,conventional,0.0
8,12,0.1,0.0253124666956175,conventional,0.0
8,13,0.1,0.0246735630093032,conventional,0.0
8,14,0.1,0.0227939051501618,conventional,0.0
8,15,0.1,0.0224913614736561,conventional,0.0
8,16,0.1,0.0212631092639752,conventional,0.0
8,17,0.1,0.0196359497385336,conventional,0.0
8,18,0.1,0.0195847899758241,conventional,0.0
8,19,0.1,0.0186368859908461,conventional,0.0
8,20,0.1,0.0175641278911448,conventional,0.0
8,21,0.1,0.0171292484719224,conventional,0.0
8,22,0.1,0.0166355585797505,conventional,0.0
8,23,0.1,0.0165255468910829,conventional,0.0
8,24,0.1,0.0142717563984436,conventional,0.0
8,25,0.1,0.0124305148400157,conventional,0.0
8,26,0.1,0.0119925965150887,conventional,0.0
8,27,0.1,0.011865827351472,conventional,0.0
8,28,0.1,0.0118063657250008,conventional,0.0
8,29,0.1,0.0117476083069492,conventional,0.0
8,30,0.1,0.0109756202802922,conventional,0.0
8,31,0.1,0.0105799484029264,conventional,0.0
8,32,0.1,0.0105535712324446,conventional,0.0
8,33,0.1,0.0104151776696579,conventional,0.0
8,34,0.1,0.0100216658513126,conventional,0.0
8,35,0.1,0.0088558335445501,conventional,0.0
8,36,0.1,0.0087968475818131,conventional,0.0
8,37,0.1,0.0084326036647614,conventional,0.0
8,38,0.1,0.0080554875365868,conventional,0.0
8,39,0.1,0.0079948161287816,conventional,0.0
8,40,0.1,0.0074776561517597,conventional,0.0
8,41,0.1,0.0074735418214395,conventional,0.0
8,42,0.1,0.0074008741832915,conventional,0.0
8,43,0.1,0.0070055012475319,conventional,0.0
8,44,0.1,0.0068388564700597,conventional,0.0
8,45,0.1,0.0067602317622387,conventional,0.0
8,46,0.1,0.0067576301202781,conventional,0.0
8,47,0.1,0.0066723408798761,conventional,0.0
8,48,0.1,0.0062670891053463,conventional,0.0
8,49,0.1,0.0061565821156148,conventional,0.0
8,50,0.1,0.0060910166017283,conventional,0.0
8,51,0.1,0.0054118612677981,conventional,0.0
8,52,0.1,0.0050807828161052,conventional,0.0
8,53,0.1,0.0050701720661386,conventional,0.0
8,54,0.1,0.0050267934207035,conventional,0.0
8,55,0.1,0.0050244301462114,conventional,0.0
8,56,0.1,0.005010263880816,conventional,0.0
8,57,0.1,0.0048756614552242,conventional,0.0
8,58,0.1,0.0047184101765993,conventional,0.0
8,59,0.1,0.0046871283561299,conventional,0.0
8,60,0.1,0.0043203969929182,conventional,0.0
8,61,0.1,0.0042420109408069,conventional,0.0
8,62,0.1,0.0041683952560475,conventional,0.0
8,63,0.1,0.0040388681540977,conventional,0.0
8,64,0.1,0.0040526133027932,conventional,0.0
8,65,0.1,0.0039825810566218,conventional,0.0
8,66,0.1,0.003998467817668,conventional,0.0
8,67,0.1,0.0039291266086966,conventional,0.0
8,68,0.1,0.0035110780604838,conventional,0.0
8,69,0.1,0.0031980363922663,conventional,0.0
8,70,0.1,0.0031123859068402,conventional,0.0
8,71,0.1,0.0031121129835334,conventional,0.0
8,72,0.1,0.0031038811639618,conventional,0.0
8,73,0.1,0.0029383650103428,conventional,0.0
8,74,0.1,0.0029309145697542,conventional,0.0
8,75,0.1,0.0029246306971932,conventional,0.0
8,76,0.1,0.002924687541008,conventional,0.0
8,77,0.1,0.0028999696250811,conventional,0.0
8,78,0.1,0.0028810735651769,conventional,0.0
8,79,0.1,0.0027271684646749,conventional,0.0
8,80,0.1,0.0026603951352315,conventional,0.0
8,81,0.1,0.0025402891144595,conventional,0.0
8,82,0.1,0.002532716649435,conventional,0.0
8,83,0.1,0.0023581286720901,conventional,0.0
8,84,0.1,0.0023617144969011,conventional,0.0
8,85,0.1,0.002210288032815,conventional,0.0
8,86,0.1,0.0022099476626628,conventional,0.0
8,87,0.1,0.0021257562805286,conventional,0.0
8,88,0.1,0.0020871295383372,conventional,0.0
8,89,0.1,0.0020832380352709,conventional,0.0
8,90,0.1,0.0020815808911627,conventional,0.0
8,91,0.1,0.0020814669623408,conventional,0.0
8,92,0.1,0.0020781087564181,conventional,0.0
8,93,0.1,0.002063428481364,conventional,0.0
8,94,0.1,0.0017716988282639,conventional,0.0
8,95,0.1,0.0017554370290206,conventional,0.0
8,96,0.1,0.0017356727277335,conventional,0.0
8,97,0.1,0.0017438342763209,conventional,0.0
8,98,0.1,0.0017431978844387,conventional,0.0
8,99,0.1,0.0016835061960688,conventional,0.0
8,0,0.001,0.2182106647257076,conventional,0.0
8,1,0.001,0.2153841800467867,conventional,0.0
8,2,0.001,0.2095139176088975,conventional,0.0
8,3,0.001,0.1975174245786959,conventional,0.0
8,4,0.001,0.1845703568483622,conventional,0.0
8,5,0.001,0.1667268167584918,conventional,0.0
8,6,0.001,0.163412685695189,conventional,0.0
8,7,0.001,0.1569064819369753,conventional,0.0
8,8,0.001,0.1543850837824069,conventional,0.0
8,9,0.001,0.1526341324889652,conventional,0.0
8,10,0.001,0.1488830889298992,conventional,0.0
8,11,0.001,0.1460150284449654,conventional,0.0
8,12,0.001,0.1286619762557172,conventional,0.0
8,13,0.001,0.1257480462501604,conventional,0.0
8,14,0.001,0.1252726993114117,conventional,0.0
8,15,0.001,0.1170572061947532,conventional,0.0
8,16,0.001,0.1121685884183916,conventional,0.0
8,17,0.001,0.1084655012679272,conventional,0.0
8,18,0.001,0.1035416871978697,conventional,0.0
8,19,0.001,0.0958278683243481,conventional,0.0
8,20,0.001,0.0929406116518194,conventional,0.0
8,21,0.001,0.0913890709540352,conventional,0.0
8,22,0.001,0.0872539670564228,conventional,0.0
8,23,0.001,0.0844899650371046,conventional,0.0
8,24,0.001,0.0847411201393305,conventional,0.0
8,25,0.001,0.081183964999068,conventional,0.0
8,26,0.001,0.0729044674041997,conventional,0.0
8,27,0.001,0.0721308471277965,conventional,0.0
8,28,0.001,0.0710499038486939,conventional,0.0
8,29,0.001,0.0657234303059268,conventional,0.0
8,30,0.001,0.0636804072988179,conventional,0.0
8,31,0.001,0.0621038109491896,conventional,0.0
8,32,0.001,0.0581497676894239,conventional,0.0
8,33,0.001,0.0564300828703944,conventional,0.0
8,34,0.001,0.0539459363208661,conventional,0.0
8,35,0.001,0.0498948104055976,conventional,0.0
8,36,0.001,0.0485901333277718,conventional,0.0
8,37,0.001,0.0459472021495161,conventional,0.0
8,38,0.001,0.0457253779488082,conventional,0.0
8,39,0.001,0.0453160433537016,conventional,0.0
8,40,0.001,0.0436889295489004,conventional,0.0
8,41,0.001,0.0416694770982842,conventional,0.0
8,42,0.001,0.0401289397698593,conventional,0.0
8,43,0.001,0.0396336285900944,conventional,0.0
8,44,0.001,0.0392484229284899,conventional,0.0
8,45,0.001,0.0385433426878731,conventional,0.0
8,46,0.001,0.0374742830444532,conventional,0.0
8,47,0.001,0.0372750647145516,conventional,0.0
8,48,0.001,0.0363303488586333,conventional,0.0
8,49,0.001,0.036013431852805,conventional,0.0
8,50,0.001,0.0350570041924038,conventional,0.0
8,51,0.001,0.0348976583786864,conventional,0.0
8,52,0.001,0.0344292593020003,conventional,0.0
8,53,0.001,0.0331104310537536,conventional,0.0
8,54,0.001,0.0328146715805816,conventional,0.0
8,55,0.001,0.0325906645987628,conventional,0.0
8,56,0.001,0.031214437695377,conventional,0.0
8,57,0.001,0.0310704574304652,conventional,0.0
8,58,0.001,0.0310104323780107,conventional,0.0
8,59,0.001,0.0297734068251916,conventional,0.0
8,60,0.001,0.0296119805966105,conventional,0.0
8,61,0.001,0.0291372858474428,conventional,0.0
8,62,0.001,0.0289445634231444,conventional,0.0
8,63,0.001,0.0279089649907354,conventional,0.0
8,64,0.001,0.0278843573680596,conventional,0.0
8,65,0.001,0.0278556808266469,conventional,0.0
8,66,0.001,0.0272862765455812,conventional,0.0
8,67,0.001,0.0266582808001588,conventional,0.0
8,68,0.001,0.0244641547063331,conventional,0.0
8,69,0.001,0.0244049950539104,conventional,0.0
8,70,0.001,0.0244323659826623,conventional,0.0
8,71,0.001,0.0238298425495541,conventional,0.0
8,72,0.001,0.022741560623106,conventional,0.0
8,73,0.001,0.0220894845892493,conventional,0.0
8,74,0.001,0.0220751928352879,conventional,0.0
8,75,0.001,0.0218978768881892,conventional,0.0
8,76,0.001,0.0217832026840692,conventional,0.0
8,77,0.001,0.0215307320827083,conventional,0.0
8,78,0.001,0.021498341279663,conventional,0.0
8,79,0.001,0.021077954150779,conventional,0.0
8,80,0.001,0.0206783780592927,conventional,0.0
8,81,0.001,0.0206511189406092,conventional,0.0
8,82,0.001,0.0205186988496393,conventional,0.0
8,83,0.001,0.0203321320092476,conventional,0.0
8,84,0.001,0.0191006399607368,conventional,0.0
8,85,0.001,0.0190767412449622,conventional,0.0
8,86,0.001,0.0188920548090054,conventional,0.0
8,87,0.001,0.0184305274935813,conventional,0.0
8,88,0.001,0.017580593557433,conventional,0.0
8,89,0.001,0.0175146546417146,conventional,0.0
8,90,0.001,0.0170581033648478,conventional,0.0
8,91,0.001,0.0165438755628492,conventional,0.0
8,92,0.001,0.016519633936357,conventional,0.0
8,93,0.001,0.0164850556009328,conventional,0.0
8,94,0.001,0.015802898931899,conventional,0.0
8,95,0.001,0.0154207423363229,conventional,0.0
8,96,0.001,0.015322204132633,conventional,0.0
8,97,0.001,0.015310538551206,conventional,0.0
8,98,0.001,0.0142988438822612,conventional,0.0
8,99,0.001,0.0141310310314546,conventional,0.0
8,0,0.0001,0.2241141426927938,conventional,0.0
8,1,0.0001,0.2100382109889212,conventional,0.0
8,2,0.0001,0.1903070964362866,conventional,0.0
8,3,0.0001,0.1762755043638272,conventional,0.0
8,4,0.0001,0.1731515672069539,conventional,0.0
8,5,0.0001,0.1612189097356687,conventional,0.0
8,6,0.0001,0.137055104832468,conventional,0.0
